case_id,activity,timestamp,event_type,arrival_timestamp
case_232.233,c,339.666002,end,358.505297
case_232,a,355.653349,end,363.434439
case_232.234,f,355.653349,start,355.653349
case_232,m,355.653349,start,384.013008
case_232.234,f,356.640196,end,370.378450
case_232.234,c,356.640196,start,356.640196
case_232.234,c,367.533604,end,395.005611
case_232,m,458.782366,end,472.601194
case_232,q,458.782366,start,488.096577
case_232,q,508.377675,end,516.441425
case_232.235,p,508.377675,start,532.893373
case_232,p,508.377675,start,538.063910
case_232,p,510.949312,end,528.428376
case_232.fractal_143,a,510.949312,start,535.881855
case_232,m,510.949312,start,510.949312
case_232.235,p,518.142712,end,547.098468
case_232.235,m,518.142712,start,518.142712
case_232.235,m,525.296860,end,534.592372
case_232.fractal_143,a,530.140306,end,530.140306
case_232.fractal_143,m,530.140306,start,550.205995
case_232,m,531.370942,end,539.231844
case_236,c,293.868482,start,310.784723
case_236,c,308.908237,end,315.537124
case_237,a,301.056285,start,312.470606
case_237,a,338.466274,end,367.143255
case_237,m,338.466274,start,363.910630
case_237,m,352.357895,end,378.385518
case_238,a,314.846778,start,342.749940
case_238,a,337.848863,end,354.728683
case_238,m,337.848863,start,339.158313
case_238,m,343.388967,end,343.388967
case_238.239,q,343.388967,start,343.388967
case_238.239,q,353.077849,end,353.077849
case_238.239,p,353.077849,start,356.218099
case_238.239,p,368.277887,end,368.493678
case_238.239,m,368.277887,start,375.589918
case_238.239,m,386.305014,end,387.231611
case_240,a,317.651765,start,327.954957
case_240,a,368.193536,end,368.193536
case_240,m,368.193536,start,368.193536
case_240,m,450.574247,end,450.574247
case_240,f,450.574247,start,450.895049
case_240,f,518.719180,end,548.708357
case_240,c,518.719180,start,525.368034
case_240,c,522.739859,end,537.384336
case_240.241,q,522.739859,start,548.664484
case_240.241,q,527.009658,end,540.176955
case_240.241.fractal_144,q,527.009658,start,551.448575
case_240.241,p,527.009658,start,538.260672
case_240.241.fractal_144,q,530.530495,end,551.024306
case_232.fractal_143,m,531.427864,end,560.307338
case_232.fractal_143,f,531.427864,start,542.497312
case_240.241,p,532.747985,end,534.139954
case_240.241,m,532.747985,start,561.589290
case_240.241,m,537.436487,end,538.850590
case_240.241,q,537.436487,start,567.028974
case_232.fractal_143,f,539.617729,end,547.926289
case_232.fractal_143,c,539.617729,start,541.543897
case_240.241,q,552.283434,end,552.283434
case_240.241,p,552.283434,start,580.430629
case_240.241,p,556.444644,end,583.838331
case_240.241.fractal_145,p,556.444644,start,575.136812
case_240.241,m,556.444644,start,569.887856
case_232.fractal_143,c,560.857778,end,573.683886
case_232.fractal_143,f,560.857778,start,577.105951
case_240.241.fractal_145,p,561.176417,end,585.404883
case_240.241.fractal_145,m,561.176417,start,583.838301
case_232.fractal_143,f,564.669907,end,589.523372
case_232.fractal_143,a,564.669907,start,564.669907
case_240.241.fractal_145,m,565.042514,end,594.887541
case_240.241.fractal_145,q,565.042514,start,565.065908
case_240.241,m,573.696472,end,577.629084
case_242,a,320.088638,start,341.778145
case_242,a,321.794266,end,349.579811
case_242,m,321.794266,start,328.440917
case_242,m,328.085908,end,328.085908
case_242,h,328.085908,start,352.396438
case_242,h,415.035425,end,415.035425
case_242.fractal_147,a,415.035425,start,430.710803
case_242.243,k,415.035425,start,442.113516
case_242,k,415.035425,start,434.962979
case_242.243,k,415.045425,end,419.287986
case_242.243,g,415.045425,start,422.308992
case_242.fractal_147,a,416.441870,end,416.441870
case_242.fractal_147,m,416.441870,start,416.441870
case_242.243,g,416.599256,end,416.599256
case_242.243,k,416.599256,start,445.509458
case_242.243,k,421.448094,end,421.448094
case_242.243,g,421.448094,start,439.747760
case_242.fractal_147,m,421.629901,end,421.629901
case_242.fractal_147,h,421.629901,start,426.926188
case_242.243,g,424.274954,end,446.575288
case_242.243,o,424.274954,start,424.274954
case_242.243,o,431.775391,end,431.775391
case_242.243,k,431.775391,start,459.497682
case_242.243,k,435.886748,end,457.338585
case_242.243,o,435.886748,start,435.886748
case_242.243,o,438.509271,end,467.423593
case_242.243,k,438.509271,start,447.551134
case_242.243,k,448.892486,end,461.443408
case_242.243,h,448.892486,start,462.590027
case_242.243,h,455.067238,end,459.799883
case_242.243,a,455.067238,start,465.992645
case_242.243,a,456.173999,end,468.925921
case_242.243,m,456.173999,start,482.020996
case_242.243,m,457.877025,end,472.898322
case_242.243,q,457.877025,start,460.829260
case_242.243,q,463.631457,end,475.597614
case_242.243,p,463.631457,start,468.722038
case_242,k,473.040219,end,473.040219
case_242,h,473.040219,start,487.223701
case_242,h,475.913446,end,502.507402
case_242.244,h,475.913446,start,475.913446
case_242,g,475.913446,start,499.730438
case_242.244,h,479.332129,end,500.882632
case_242.244,a,479.332129,start,479.332129
case_242.244,a,481.500496,end,481.500496
case_242.244,m,481.500496,start,498.957530
case_242.243,p,485.303625,end,485.303625
case_242.243,m,485.303625,start,504.043551
case_242.244,m,486.280971,end,513.688802
case_242.244,q,486.280971,start,491.673417
case_242.243,m,486.504188,end,503.541269
case_242.fractal_147,h,493.327685,end,497.616010
case_242.244,q,497.046356,end,513.847817
case_242.244,p,497.046356,start,510.258745
case_242.244,p,505.117657,end,530.584075
case_242.244,m,505.117657,start,521.902126
case_242.244,m,511.941593,end,511.941593
case_242,g,515.138138,end,525.774914
case_242.245,h,515.138138,start,520.172065
case_242,o,515.138138,start,515.138138
case_242.245,h,535.975456,end,547.334420
case_242.245,g,535.975456,start,563.093181
case_242.245,g,537.924662,end,540.843199
case_242.245,h,537.924662,start,563.792012
case_242.245,h,540.210199,end,540.210199
case_242.245,k,540.210199,start,559.702687
case_242,o,540.997324,end,540.997324
case_242.fractal_148,k,540.997324,start,540.997324
case_242,g,540.997324,start,546.445706
case_242.245,k,545.785901,end,573.492092
case_242.245,g,545.785901,start,551.276769
case_242.245,g,551.039037,end,567.750879
case_242.245,k,551.039037,start,560.752345
case_242.245,k,555.475335,end,582.990673
case_242.245,g,555.475335,start,574.551343
case_242.245,g,564.440075,end,585.938329
case_242.245,o,564.440075,start,564.440075
case_242.245,o,567.360172,end,581.683709
case_242.245,k,567.360172,start,567.360172
case_242.245,k,572.373125,end,572.794987
case_242.245,g,572.373125,start,589.410685
case_240.241.fractal_146,m,573.696472,start,573.696472
case_242.245,g,573.721476,end,590.091041
case_242.245,o,573.721476,start,600.217727
case_240.241.fractal_145,q,577.285171,end,582.050104
case_240.241.fractal_145,p,577.285171,start,596.199211
case_232.fractal_143,a,580.065602,end,594.605946
case_232.fractal_143,m,580.065602,start,585.210696
case_240.241.fractal_145,p,580.716468,end,589.575194
case_242,g,582.881133,end,582.881133
case_242,h,582.881133,start,582.881133
case_240.241.fractal_146,m,587.922173,end,614.896163
case_242.fractal_148,k,588.827551,end,588.827551
case_242.fractal_148,h,588.827551,start,610.282309
case_242.fractal_148,h,591.196788,end,591.196788
case_242.fractal_148,g,591.196788,start,591.196788
case_242.245,o,604.386934,end,623.966111
case_242.245,c,604.386934,start,616.149980
case_242.245,c,608.808438,end,636.624082
case_242.245,h,608.808438,start,621.728996
case_242.245,h,622.656962,end,629.997302
case_242.245,k,622.656962,start,622.656962
case_242.fractal_148,g,623.541114,end,643.467779
case_242.fractal_148,o,623.541114,start,650.326916
case_242.245,k,626.071761,end,637.326012
case_242.245,g,626.071761,start,627.661937
case_242.245,g,632.398077,end,659.582738
case_242.245,h,632.398077,start,652.940618
case_242.fractal_148,o,644.864364,end,658.345363
case_242.245,h,649.296676,end,653.409290
case_242.245,k,649.296676,start,663.113395
case_242,h,656.561182,end,681.989007
case_242.246,b,656.561182,start,659.547557
case_242,a,656.561182,start,672.869536
case_242.245,k,656.629550,end,676.916116
case_242.245,h,656.629550,start,656.629550
case_242.245,h,659.507230,end,686.261353
case_242.245,a,659.507230,start,678.045490
case_232.fractal_143,m,665.104855,end,665.104855
case_232.fractal_143,q,665.104855,start,665.104855
case_242,a,685.702633,end,703.255149
case_242.247,s,685.702633,start,685.702633
case_242,m,685.702633,start,702.230383
case_242.245,a,686.732191,end,707.542634
case_242.245.fractal_149,h,686.732191,start,686.732191
case_242.245,m,686.732191,start,715.275426
case_242.246,b,688.363674,end,703.423596
case_242.246,i,688.363674,start,717.331691
case_242.247,s,690.330377,end,690.330377
case_242.247,y,690.330377,start,695.318589
case_242.247,y,691.015937,end,717.794557
case_242.247,d,691.015937,start,713.347738
case_242.246,i,691.321064,end,691.321064
case_242.246,b,691.321064,start,691.321064
case_242.245,m,691.994237,end,691.994237
case_242.245,q,691.994237,start,711.352327
case_242.246,b,693.979065,end,693.979065
case_242.246,i,693.979065,start,719.152195
case_242.247,d,694.230411,end,708.471371
case_242.247,c,694.230411,start,719.125483
case_242.246,i,695.546419,end,724.016890
case_242.246,b,695.546419,start,723.519398
case_242.246,b,697.068908,end,697.068908
case_242.246,i,697.068908,start,715.576332
case_242.246,i,698.243891,end,719.373037
case_242.246,b,698.243891,start,722.922112
case_242.247,c,701.231761,end,720.842576
case_242.247,i,701.231761,start,709.031103
case_242.247,i,701.646139,end,717.144420
case_242.247,c,701.646139,start,712.757313
case_242.246,b,703.718903,end,703.718903
case_242.246,i,703.718903,start,733.450016
case_242.245.fractal_149,h,703.914454,end,703.914454
case_242.245.fractal_149,g,703.914454,start,703.914454
case_242.246,i,705.200004,end,705.200004
case_242.246,b,705.200004,start,722.952138
case_242.245.fractal_149,g,705.521752,end,706.099617
case_242.245.fractal_149,h,705.521752,start,705.521752
case_232.fractal_143,q,706.000698,end,717.580788
case_232.fractal_143,p,706.000698,start,715.377506
case_242.245,q,706.576031,end,710.943006
case_242.245,p,706.576031,start,732.566103
case_242.245.fractal_149,h,707.406385,end,707.406385
case_242.245.fractal_149,k,707.406385,start,707.406385
case_232.fractal_143,p,708.121246,end,720.796548
case_242.247,c,710.520468,end,738.886794
case_242.247,f,710.520468,start,711.098117
case_242,m,710.542842,end,717.445980
case_242.248,y,710.542842,start,725.137357
case_242,q,710.542842,start,710.542842
case_242.247,f,710.560370,end,730.481426
case_242.247,a,710.560370,start,710.560370
case_242.245,p,711.948309,end,711.948309
case_242.245,m,711.948309,start,713.637326
case_242.245.fractal_149,k,712.004058,end,719.953446
case_242.245.fractal_149,g,712.004058,start,712.004058
case_242.248,y,714.744194,end,714.744194
case_242.248,d,714.744194,start,717.185693
case_242.245.fractal_149,g,716.335747,end,716.335747
case_242.245.fractal_149,k,716.335747,start,739.024108
case_242.248,d,716.609414,end,720.302533
case_242.248,y,716.609414,start,722.022421
case_242.245.fractal_149,k,719.993878,end,719.993878
case_242.245.fractal_149,g,719.993878,start,745.903073
case_242.245.fractal_149,g,727.386121,end,727.386121
case_242.245.fractal_149,o,727.386121,start,751.765173
case_242.245.fractal_149,o,729.794007,end,737.896395
case_242.245.fractal_149,k,729.794007,start,750.155109
case_242.245.fractal_149,k,733.927643,end,736.833321
case_242.245.fractal_149,g,733.927643,start,733.927643
case_213.218.fractal_133,g,733.026512,start,755.502504
case_128.180,s,727.322563,end,755.764149
case_91.182,d,732.978980,end,755.838967
case_53.120.fractal_105,k,744.804128,end,755.903887
case_116.185,c,745.907211,start,756.238487
case_136.141,b,726.203989,end,756.294772
case_91.143,a,728.002024,start,756.375437
case_242.245.fractal_149,g,735.039481,end,756.720875
case_136.141,m,737.038238,end,756.741862
case_53.120.fractal_105,k,736.188387,end,756.987182
case_213.218.fractal_133,h,747.524958,end,757.004045
case_116.185,c,747.609929,end,757.066126
case_91.143,m,743.429507,end,757.405604
case_91.182.fractal_114,c,740.391353,start,757.635171
case_230.231.fractal_141,p,743.357785,end,758.274856
case_102.178,m,734.011463,start,758.755423
case_230.231.fractal_142,p,735.979417,end,759.750953
case_242.245.fractal_149,o,735.039481,start,759.794028
case_136.141,m,736.789734,start,760.655069
case_116.185,s,748.496238,end,760.740358
case_102.103.fractal_94,c,760.873517,start,760.873517
case_102.178,q,754.391587,end,760.908776
case_213.218.fractal_133,k,733.026512,end,761.101422
case_102.178,m,754.636494,start,761.245317
case_53.120,h,752.932046,end,761.355653
case_50.148,p,731.625629,end,761.584034
case_91.183,c,744.536950,start,761.587023
case_155.181,m,747.543901,end,761.737898
case_188.194,m,748.994036,end,761.952898
case_91.182.fractal_114,y,732.978980,start,762.073724
case_128.180,d,743.021086,start,762.176413
case_136.141,p,738.369581,start,763.153533
case_116.185,o,743.182060,start,763.241212
case_242.245.fractal_149,c,763.971871,end,763.971871
case_242.245.fractal_149,h,763.971871,start,763.971871
case_116.185,g,738.196980,end,764.223234
case_91.183,g,750.179674,start,764.255352
case_136.141,a,736.789734,end,764.394988
case_230.231,m,744.688442,start,764.591718
case_102.103.fractal_94,b,764.824717,start,764.824717
case_102.103.fractal_94,i,764.824717,end,764.884488
case_91.182,q,746.187915,start,765.023279
case_91.182.fractal_114,y,740.391353,end,765.291260
case_242.245.fractal_149,c,760.325939,start,765.949483
case_230.231,m,752.031849,end,766.220780
case_155.fractal_107,q,766.762567,end,766.762567
case_102.103.fractal_94,p,746.184123,end,766.833903
case_198.206,m,736.420293,start,767.037391
case_53.120,o,750.760263,end,767.285802
case_102.103.fractal_94,m,746.280203,end,768.764631
case_213.218.fractal_133,g,765.985812,end,768.828829
case_155.fractal_107,p,766.762567,start,768.845650
case_136.141.fractal_110,m,742.984392,end,768.998339
case_102.103.fractal_94,m,746.184123,start,769.270453
case_30.fractal_75,c,760.285469,start,769.673799
case_53.120.fractal_105,g,744.804128,start,770.064338
case_91.182,m,741.860338,start,771.523177
case_116.185,k,743.182060,end,771.720293
case_136.141,m,741.802159,end,772.174172
case_53.120,h,752.788493,start,772.488860
case_53.120,g,750.760263,start,773.063329
case_155.fractal_107,m,751.332953,end,773.068552
case_91.183,g,753.192962,end,773.783104
case_102.103.fractal_94,c,762.607254,end,774.195951
case_230.231,p,744.688442,end,774.525195
case_116.179,h,753.143844,end,774.883466
case_102.103.fractal_94,f,760.873517,end,775.036835
case_242.245.fractal_149,k,775.391239,start,775.391239
case_213.218.fractal_133,g,775.470833,start,775.470833
case_155.fractal_107,q,751.332953,start,775.738600
case_102.178,p,754.636494,end,775.972956
case_213.218.fractal_133,k,775.470833,end,776.920433
case_53.120,c,752.932046,start,777.031363
